drug,gene,metric,spearman_r,spearman_p,pearson_r,pearson_p,n_cell_lines
pexidartinib,CRP,ic50,-0.011512950827519405,0.9162108740067079,-0.0017614776069081878,0.9871576085811508,556
pexidartinib,CRP,auc,0.00257406400011337,0.9517103972423063,-0.06473743999434575,0.12734628338367476,556
pexidartinib,HNF1A,ic50,0.09129467381990038,0.4031600035786397,0.0462008397721079,0.6727293296116713,556
pexidartinib,HNF1A,auc,0.011988870740550977,0.7778918832269832,-0.03564067963032702,0.4015983888138552,556
pexidartinib,MYC,ic50,-0.08216580340211145,0.4519925313487531,-0.06455030148020763,0.5548744937162545,556
pexidartinib,MYC,auc,0.019110352284318673,0.6529683096924934,-0.02880574026750749,0.49787227099580866,556
pexidartinib,ERBB2,ic50,0.053182757351900596,0.6267374354887236,0.07179119246627963,0.5112642946131611,556
pexidartinib,ERBB2,auc,0.03184581468216591,0.45360809337275304,0.021022448759944835,0.6208534817093652,556
foretinib,CRP,ic50,0.0979793583768253,0.0009343130369727944,0.01067257173012998,0.7191119988457638,1162
foretinib,CRP,auc,0.04629516459534083,0.11473515755801227,0.016092778704328084,0.5836797723530703,1162
foretinib,HNF1A,ic50,0.022952924797612257,0.439196474669042,0.10205235074535174,0.0005650009818369894,1162
foretinib,HNF1A,auc,0.02110120549907789,0.4723835312162667,0.015413101212026322,0.5996740076203683,1162
foretinib,MYC,ic50,-0.022350027519463866,0.4513134924974496,-0.006794324263951628,0.8189060469267696,1162
foretinib,MYC,auc,-0.05137318452698983,0.08003439972720695,-0.031017892376825278,0.29075907023363373,1162
foretinib,ERBB2,ic50,-0.09540328660500039,0.0012722187314118283,0.00162505453595227,0.956329830886516,1162
foretinib,ERBB2,auc,-0.023721908150187612,0.4191604409576462,0.057818298900988795,0.0487874554052674,1162
daunorubicin,CRP,ic50,0.06867202058459247,0.021193778011186038,0.018162214922039715,0.5426416347161241,1131
daunorubicin,CRP,auc,0.07495511379383638,0.011684685873510688,0.04255220459991481,0.15268527926961656,1131
daunorubicin,HNF1A,ic50,0.13802577239217353,3.3402603157864813e-06,0.0766678874315499,0.010064859711600009,1131
daunorubicin,HNF1A,auc,0.12354531212600209,3.0965483151028584e-05,0.13137853093941804,9.30839419607364e-06,1131
daunorubicin,MYC,ic50,-0.043053142262750886,0.14880852866700875,-0.005056524633446454,0.8654120404496962,1131
daunorubicin,MYC,auc,-0.024370410356994245,0.41290019151415097,-0.01891409733804003,0.5251407969912929,1131
daunorubicin,ERBB2,ic50,0.027086764970372892,0.3638367532164695,-0.045739904692524966,0.12504371131924222,1131
daunorubicin,ERBB2,auc,0.010998446069246697,0.7117672306954516,0.010228798840075767,0.7311271015616434,1131
tivantinib,CRP,ic50,0.04332697614500087,0.15786601356340976,0.03156003892095332,0.3037130718347573,1157
tivantinib,CRP,auc,0.07617334588646302,0.009542542761112141,0.014351755953107885,0.6257849118959684,1157
tivantinib,HNF1A,ic50,0.0225044298951699,0.46337407813745635,0.08428827671063571,0.005940178276662593,1157
tivantinib,HNF1A,auc,0.003888485582036421,0.8948868361794328,0.06610454986106815,0.02454076510607886,1157
tivantinib,MYC,ic50,-0.08921195123813586,0.0035866995603310824,-0.0533382397259241,0.0820288467989347,1157
tivantinib,MYC,auc,-0.10179665897962444,0.000524635682225114,-0.07437788232552467,0.011383100124622148,1157
tivantinib,ERBB2,ic50,0.07372986760293428,0.016152868845880068,0.07205844382984256,0.018734667311391583,1157
tivantinib,ERBB2,auc,0.07077710730054279,0.016045448019512,0.0755609288158257,0.010138171831703279,1157
resiquimod,CRP,ic50,0.06936696925219878,0.1922555790896404,-0.004441823060818565,0.933536981113103,925
resiquimod,CRP,auc,0.05531741898512506,0.09268015325905554,-0.0017984712523001628,0.956437660199271,925
resiquimod,HNF1A,ic50,0.004252756453537416,0.9363598712809857,-0.023110747157369185,0.6643159779131869,925
resiquimod,HNF1A,auc,-0.008997587665420791,0.7846330314606993,0.031291206631436454,0.34179181621852545,925
resiquimod,MYC,ic50,0.0070867846125512715,0.8941490917099345,0.02279371417236913,0.6686457079136868,925
resiquimod,MYC,auc,-0.03543078374396668,0.28171885255511525,-0.041810192277489514,0.20392671656155217,925
resiquimod,ERBB2,ic50,-0.006903183829173391,0.8968759634027705,-0.030270655140509695,0.5697215593830732,925
resiquimod,ERBB2,auc,-0.0358205249434553,0.27645612678024045,-0.017692296515805322,0.5909881306038395,925
estramustine,CRP,ic50,-0.0026243082791948882,0.9492383553720081,-0.004539882787810218,0.9123033499257124,1140
estramustine,CRP,auc,-0.01932836716167974,0.5144361671734471,-0.01607900761548001,0.5875916992699055,1140
estramustine,HNF1A,ic50,0.03759656254671267,0.36156951486871575,0.019328186085490258,0.6391220141544185,1140
estramustine,HNF1A,auc,0.07081693668566731,0.016782665121069153,0.08096621317352246,0.006233734489820741,1140
estramustine,MYC,ic50,-0.017509945285157244,0.6709775640988633,-0.030617961660725185,0.4575204068918171,1140
estramustine,MYC,auc,-0.09575058081976658,0.0012087622139428874,-0.0684461333460888,0.020822750429325666,1140
estramustine,ERBB2,ic50,0.05026809171264171,0.22237908856129263,0.007479517263199268,0.8560156929807726,1140
estramustine,ERBB2,auc,0.1493878446200088,4.044784621297139e-07,0.18084472058907336,7.743490346294986e-10,1140
tanespimycin,CRP,ic50,0.06069101134578933,0.04485286279312955,0.04056495456888793,0.1802073791254333,1174
tanespimycin,CRP,auc,0.05307807654981704,0.06906494674253008,0.03220597499279052,0.27019837172004957,1174
tanespimycin,HNF1A,ic50,-0.016299959490708348,0.5903666529128636,-0.0037859066018146505,0.9005066194540455,1174
tanespimycin,HNF1A,auc,-0.020096894397509803,0.4914971334859841,-0.00804882093911331,0.782937552636978,1174
tanespimycin,MYC,ic50,0.11988423581362594,7.09011925872492e-05,0.0760898672922524,0.011857967815137682,1174
tanespimycin,MYC,auc,0.0727493271357564,0.012655870196964566,0.05577271702550156,0.05607785412410206,1174
tanespimycin,ERBB2,ic50,-0.20530305827555612,7.24235100687767e-12,-0.1469506683780867,1.0650517471963604e-06,1174
tanespimycin,ERBB2,auc,-0.13886356743269,1.7875804778016323e-06,-0.14852753919088596,3.186670630871204e-07,1174
tivozanib,CRP,ic50,0.07313957145308556,0.12256822563895982,-0.007773040462960731,0.8698233676844275,1132
tivozanib,CRP,auc,0.03809172085250985,0.20031567278513177,0.0714102291222867,0.016260036424820084,1132
tivozanib,HNF1A,ic50,0.039612339497020976,0.4034464584621545,-0.019626094425081526,0.67900575218729,1132
tivozanib,HNF1A,auc,0.013909079290938786,0.6401568870590909,0.051308357641702926,0.08443565184415171,1132
tivozanib,MYC,ic50,-0.028424525638334867,0.5489059234051191,-0.017157700501906705,0.717527320498668,1132
tivozanib,MYC,auc,-0.01888471412742612,0.5256014180694217,-0.043815539182735896,0.1406804630635228,1132
tivozanib,ERBB2,ic50,-0.01838759808042285,0.6982367723389568,-0.04456473986900639,0.3472004738705593,1132
tivozanib,ERBB2,auc,0.02540252904286669,0.39317873892854516,0.06958613581815094,0.019206831427947647,1132
AVL-292,CRP,ic50,0.06375200035024321,0.07554171192777671,0.027397343489805666,0.4454043064934431,965
AVL-292,CRP,auc,0.03466626803987295,0.2820095051408219,0.013444672793108297,0.6765841383226552,965
AVL-292,HNF1A,ic50,0.02951222794168478,0.4110599475215321,0.048200903847113716,0.17924930505094852,965
AVL-292,HNF1A,auc,0.017798478374870502,0.580792804026022,0.04009153895386413,0.21338635604887995,965
AVL-292,MYC,ic50,-0.02820633964169412,0.43207788365320987,-0.044358609041349084,0.21649640290882477,965
AVL-292,MYC,auc,-0.06403013109745105,0.04675382315768292,-0.06951406063259179,0.030832363939972154,965
AVL-292,ERBB2,ic50,-0.09146124973926757,0.010700011863852908,-0.10186721919825983,0.0044525883042912575,965
AVL-292,ERBB2,auc,-0.08054559966760143,0.01231701670037996,-0.07210450875803263,0.025097433250163535,965
brigatinib,CRP,ic50,-0.05090016644490463,0.1493141979379737,0.0012700706974889773,0.9713168816750217,1183
brigatinib,CRP,auc,-0.031193486487507152,0.2837113352076673,0.03229116023615518,0.2671015055210616,1183
brigatinib,HNF1A,ic50,0.028383049510242477,0.42156555347040986,-0.012337966069701337,0.7268560551546677,1183
brigatinib,HNF1A,auc,0.006533154451521159,0.8223906955240454,0.047152992012901004,0.10501691842663373,1183
brigatinib,MYC,ic50,-0.027834379278995493,0.43059982224267124,-0.023510579347275413,0.5056061919914683,1183
brigatinib,MYC,auc,-0.1056072487249591,0.0002740431511369205,-0.07450278067786667,0.010366451436007283,1183
brigatinib,ERBB2,ic50,-0.010407048808264598,0.7682691862749319,0.03211971203115192,0.36304999609077326,1183
brigatinib,ERBB2,auc,0.016043567367778122,0.5814507321903968,0.06917458795294587,0.017332406167323813,1183
FK-866,CRP,ic50,0.05408030126314213,0.07143712063820779,0.0380652464656748,0.20466190287914507,1119
FK-866,CRP,auc,0.025672138925402745,0.39091893589311016,0.011242376738350443,0.7071656330324937,1119
FK-866,HNF1A,ic50,-0.04135707667541482,0.16815416903409505,-0.04171661783298504,0.1644831369686998,1119
FK-866,HNF1A,auc,-0.02878461556729066,0.3360443253876796,-0.012610291735165362,0.673479131150305,1119
FK-866,MYC,ic50,-0.05237603299228295,0.08084571411094149,-0.01823954677205042,0.5434564383787149,1119
FK-866,MYC,auc,0.03565951113912175,0.23329712550806933,0.03841165237929703,0.1991547233546204,1119
FK-866,ERBB2,ic50,-0.03063151140663884,0.30746798350607,0.016479511709257887,0.5830356720248608,1119
FK-866,ERBB2,auc,-0.1254080146693172,2.5877042688345907e-05,-0.11636818378008705,9.55602869594727e-05,1119
AS-703026,CRP,ic50,0.002423714830041811,0.942019580891626,-0.009828519263339752,0.7680361874784266,1140
AS-703026,CRP,auc,-0.001449871267838348,0.9609992996674196,-0.10460889199539977,0.00040341689734084386,1140
AS-703026,HNF1A,ic50,-0.022166641878133636,0.5058805364744982,0.033375536464459184,0.3164289090392994,1140
AS-703026,HNF1A,auc,-0.05355134249490587,0.07069762198678399,-0.1313013134080635,8.68159581403221e-06,1140
AS-703026,MYC,ic50,-0.04479065093360871,0.17870024414753302,0.0006217521891439762,0.9851141334251253,1140
AS-703026,MYC,auc,-0.07901497797419603,0.0076054821508428185,-0.054360279707193516,0.066541632518336,1140
AS-703026,ERBB2,ic50,0.049256154333304,0.13914220033204963,-0.0003658086964573776,0.99124154966155,1140
AS-703026,ERBB2,auc,0.04880663119294343,0.09954256215215783,0.08897096428492336,0.002641225988235889,1140
acalabrutinib,CRP,ic50,-0.3572172541558802,0.1592459066983778,-0.4890598160934491,0.04634141760826969,543
acalabrutinib,CRP,auc,-0.04162693181835641,0.33294942967736485,-0.02256446073194624,0.599819361207197,543
acalabrutinib,HNF1A,ic50,0.49172296182881564,0.044987337811410025,0.29592623928861844,0.2488032781937881,543
acalabrutinib,HNF1A,auc,0.02632364619211128,0.540474511197635,-0.052754034049034344,0.21970407983203324,543
acalabrutinib,MYC,ic50,-0.04411764705882353,0.8664832749198726,-0.08789395918754897,0.7372913297218956,543
acalabrutinib,MYC,auc,-0.05502409922717052,0.20047247378041072,-0.04525710976092626,0.2924754638710939,543
acalabrutinib,ERBB2,ic50,0.09068627450980393,0.729235337448989,0.32256597508497853,0.20667701917859407,543
acalabrutinib,ERBB2,auc,-0.044871940581915036,0.29660648120885724,-0.0151635013648523,0.7244247999448722,543
AMG-337,CRP,ic50,-0.03637261836608622,0.8691303483178976,-0.1263878956053176,0.5655310795953871,546
AMG-337,CRP,auc,0.02722043796137914,0.525617457132912,-0.004179819587815652,0.9223730561988214,546
AMG-337,HNF1A,ic50,-0.28316194814335677,0.19044791570470399,-0.06782238121837174,0.7584780428100215,546
AMG-337,HNF1A,auc,-0.03987625763510499,0.35236654263012634,-0.012851818182330367,0.7644609342140719,546
AMG-337,MYC,ic50,0.03706449334797516,0.8666623629449816,-0.011091212425248617,0.9599418074146061,546
AMG-337,MYC,auc,-0.0073933715295457225,0.8631508205744212,0.023453497662398966,0.5844826417793292,546
AMG-337,ERBB2,ic50,0.06770447451563463,0.7588858277364751,0.20260952392776177,0.35384319326424873,546
AMG-337,ERBB2,auc,0.05174080385567479,0.22741416205569964,-0.00010071667497950354,0.9981265551656435,546
golvatinib,CRP,ic50,-0.00822759001588643,0.8158131085558575,-0.006277678167908544,0.8589368263786269,952
golvatinib,CRP,auc,0.014497841683423267,0.6550487933010367,0.0029206707352752237,0.9282891035843626,952
golvatinib,HNF1A,ic50,-0.06190749200924881,0.07937359932969502,0.09455407643491555,0.007298409626335343,952
golvatinib,HNF1A,auc,-0.04373745415102954,0.1775395925409216,-0.010533072770517226,0.7455029878498687,952
golvatinib,MYC,ic50,-0.026142518965976035,0.4591534294208402,0.06256097542819393,0.07624747103929087,952
golvatinib,MYC,auc,-0.047188695103739124,0.14570218538159158,-0.03833525759526298,0.23732655583241222,952
golvatinib,ERBB2,ic50,-0.05930267228619497,0.09288265356984526,0.021149815232593423,0.5492831146427227,952
golvatinib,ERBB2,auc,-0.027784611638065976,0.3918212273556164,-0.007589287381493068,0.8150941600125752,952
napabucasin,CRP,ic50,0.127486089365502,1.5128495155577566e-05,0.08285392095605944,0.005026029008781634,1153
napabucasin,CRP,auc,0.1140440801038042,0.0001040570299302607,0.08309427245899102,0.004752312986027478,1153
napabucasin,HNF1A,ic50,0.08016709667392571,0.006645843483315496,0.03402703767475218,0.24994734530727067,1153
napabucasin,HNF1A,auc,0.07721084861411767,0.008720209336952962,0.07170140024643629,0.014884538491763516,1153
napabucasin,MYC,ic50,0.10002607831166233,0.0007002685243419562,0.04368996844156637,0.13955095930521222,1153
napabucasin,MYC,auc,0.11644985346514625,7.390342199734031e-05,0.09176718216702767,0.0018132019523142615,1153
napabucasin,ERBB2,ic50,-0.021755118226116563,0.462078036982101,-0.014623180004270143,0.6210922664313796,1153
napabucasin,ERBB2,auc,-0.009639615893754502,0.7436875896650788,-0.02507570736969128,0.39494866458131883,1153
ponatinib,CRP,ic50,0.023590521355800007,0.4144311521898724,-0.023878249261125684,0.4087601485441785,1212
ponatinib,CRP,auc,0.04339875737593419,0.13103635315218495,0.0921076460943682,0.001326733378745308,1212
ponatinib,HNF1A,ic50,0.04379244161961761,0.1296387743845718,0.0017125748046940455,0.9527619073855971,1212
ponatinib,HNF1A,auc,0.06538254572948074,0.02282797154872138,0.08494040249660942,0.00308243057306882,1212
ponatinib,MYC,ic50,-0.09944337045592798,0.0005640379896982243,-0.08179442881483068,0.0045961141914925095,1212
ponatinib,MYC,auc,-0.08994909800679368,0.0017209228550836282,-0.09749294563523166,0.0006770795375164096,1212
ponatinib,ERBB2,ic50,0.00533115900954273,0.8536929497048731,0.06872278270004858,0.017314190288064572,1212
ponatinib,ERBB2,auc,0.0331861725855404,0.24831068098061837,0.1037230672777524,0.0002980062947445696,1212
niraparib,CRP,ic50,0.040245595421947465,0.30822546155117164,-0.007010097348060749,0.8591828485197274,1141
niraparib,CRP,auc,0.051973540163599063,0.07928325776410336,-0.0023033338338890076,0.9380520358853364,1141
niraparib,HNF1A,ic50,0.03307726677776242,0.4023946861743682,-0.01690553598670736,0.6687401900677064,1141
niraparib,HNF1A,auc,0.0937380908143449,0.0015251178802922645,0.08232295192908659,0.005395224875088247,1141
niraparib,MYC,ic50,-0.12200247661140518,0.0019402025280184296,-0.013389550168329373,0.7347006308836119,1141
niraparib,MYC,auc,-0.08538379750326239,0.0038984524538305918,-0.05111737328455102,0.0843629232919164,1141
niraparib,ERBB2,ic50,0.0647985198970807,0.10066186056506997,0.05003414487319203,0.20513273277398242,1141
niraparib,ERBB2,auc,0.11279985817388362,0.00013440320500901235,0.13317278161016116,6.373944694596068e-06,1141
uprosertib,CRP,ic50,0.08636832374122062,0.0037272130688157205,0.06257472885215203,0.0357747572858605,1201
uprosertib,CRP,auc,0.09858921388069995,0.0006229190463865292,0.054054905258652315,0.06110768339411978,1201
uprosertib,HNF1A,ic50,0.024720070434335037,0.4072684681036178,0.060542207479906546,0.04223910966113114,1201
uprosertib,HNF1A,auc,0.0241655545962622,0.4027509723845454,0.025893054477795625,0.36995839776317924,1201
uprosertib,MYC,ic50,-0.04575682464272601,0.12490401796897381,-0.06953902298239677,0.019612493387864385,1201
uprosertib,MYC,auc,-0.040286260618082034,0.16294016431685948,-0.051277494684967534,0.07567315105602455,1201
uprosertib,ERBB2,ic50,-0.1726555142341023,5.508854904296658e-09,-0.12564640407231475,2.3550041650884757e-05,1201
uprosertib,ERBB2,auc,-0.14807248420277738,2.541541680115022e-07,-0.11702624676151292,4.7960502201323145e-05,1201
VX-745,CRP,ic50,-0.05542394897166763,0.3598663899834144,-0.053621759002275365,0.3757234954244027,707
VX-745,CRP,auc,-0.021190940546382576,0.5737603792554458,-0.05365415628749523,0.15411733873659117,707
VX-745,HNF1A,ic50,0.08802026900949092,0.14543979301852392,0.06435852232067914,0.28755213674522895,707
VX-745,HNF1A,auc,0.06671791610330638,0.07625675774992074,0.08803378324558297,0.01922306792559001,707
VX-745,MYC,ic50,-0.1215418000362122,0.04402698293471665,-0.12324793443052806,0.041119911457547,707
VX-745,MYC,auc,0.02446746487043141,0.5160003707017891,-0.025096396148177588,0.5052678860000356,707
VX-745,ERBB2,ic50,0.06354794730609745,0.29367901001198304,0.020174664991489247,0.7390822281094414,707
VX-745,ERBB2,auc,-0.01947855665821475,0.6051162779490623,-0.04228008369244706,0.2615573239608178,707
dovitinib,CRP,ic50,0.043981768582981494,0.15778511848750867,-0.0050366201463426415,0.8715550181668581,1129
dovitinib,CRP,auc,0.015643741054406014,0.5995214123739135,0.04178916090703215,0.1605577351642866,1129
dovitinib,HNF1A,ic50,0.09558913085897278,0.0021008630153185924,-0.007376795686369024,0.8128051875569032,1129
dovitinib,HNF1A,auc,0.0479576687095162,0.10727829116753118,0.05354221630483921,0.07212195741614393,1129
dovitinib,MYC,ic50,-0.09083521930233417,0.003478133741960359,-0.027015357397990134,0.385728795807121,1129
dovitinib,MYC,auc,-0.09500211538084137,0.0013943306141399974,-0.08307818092811217,0.005218717407121656,1129
dovitinib,ERBB2,ic50,0.08632937995682703,0.005495116819748918,-0.04950439009564571,0.11180428374672022,1129
dovitinib,ERBB2,auc,0.09126029815822043,0.002144816682149895,0.09025975520405984,0.002400418025215102,1129
ispinesib,CRP,ic50,0.10048045815792342,0.0016905494712591651,0.008421753892143276,0.7929348806330693,1092
ispinesib,CRP,auc,0.12451687324744391,3.690190048299993e-05,0.006270889962544211,0.8360185147698482,1092
